start_timestamp,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
2392104.181,-181.57,736.79,1982.02
2392114.171,-173.32,699.66,1886.02
2392124.162,-157.9,636.27,1713.28
2392134.154,-174.11,708.31,1903.35
2392144.149,-179.65,735.03,1986.19
2392154.166,-169.14,688.54,1869.06
2392164.162,-176.87,717.68,1950.34
2392174.152,-171.23,698.27,1907.61
2392184.145,-174.03,721.64,1983.26
2392194.135,-164.66,691.11,1908.86
2392204.124,-155.41,657.94,1828.29
2392214.12,-148.45,635.74,1774.84
2392224.112,-136.45,587.98,1650.93
2392234.098,-132.38,568.18,1601.16
2392244.094,-136.52,587.8,1657.56
2392254.085,-134.17,584.79,1652.41
2392264.081,-127.87,559.82,1584.78
2392274.066,-130.8,570.3,1615.63
2392284.057,-138.54,598.76,1700.66
2392294.053,-118.47,525.51,1493.78
2392304.075,-69.08,528.66,1481.67
2392314.065,-43.65,749.75,2089.41
2392324.056,-20.86,736.87,2050.59
2392334.048,-12.68,734.25,2044.43
2392344.043,-12.81,858.97,2382.15
2392354.029,-12.91,851.21,2365.56
2392364.024,-11.92,732.68,2050.86
2392374.016,-11.54,698.21,1954.77
2392384.007,-11.51,705.54,1969.01
2392393.997,-10.68,737.53,2057.28
2392403.989,-9.17,741.86,2068.11
2392413.984,-9.37,743.79,2071.49
2392424.007,-6.12,813.71,2248.09
2392433.993,-5.53,874.27,2403.85
2392443.988,-12.21,809.29,2240.27
2392453.979,-21.47,632.33,1795.74
2392463.974,-17.0,617.11,2484.31
2392473.959,-90.8,620.21,4516.26
2392483.952,-56.97,355.32,3324.7
2392493.947,6.58,100.72,1168.65
2392503.938,33.92,54.38,128.29
2392513.927,11.93,59.83,252.36
2392523.918,19.06,71.36,250.48
2392533.91,112.97,237.52,802.6
2392543.906,190.41,377.41,1230.69
2392553.923,232.96,465.46,1474.38
2392563.918,251.11,505.98,1583.66
2392573.909,217.86,437.01,1365.55
2392583.902,221.38,449.01,1375.27
2392593.892,323.5,672.08,2012.56
2392603.882,333.08,693.04,2069.07
2392613.878,245.13,511.57,1533.97
2392623.87,158.22,330.1,1003.33
2392633.856,121.12,243.07,753.97
2392643.851,106.28,211.35,655.04
2392653.842,122.94,248.52,763.15
2392663.838,147.02,299.92,907.58
2392673.825,186.7,385.38,1150.89
2392683.846,183.12,379.56,1134.4
2392693.841,214.79,452.31,1342.27
2392703.833,241.4,500.04,1467.01
2392713.822,248.56,510.15,1501.42
2392723.814,251.43,553.64,1632.26
2392733.806,138.91,691.18,2740.44
2392743.801,96.75,1067.76,4875.33
2392753.787,19.38,760.71,3887.52
2392763.782,-4.06,569.56,3151.79
2392773.773,-4.71,700.82,3918.12
2392783.765,-4.82,774.45,4334.39
2392793.755,-4.18,700.88,3925.1
2392803.747,-2.92,620.61,3479.24
2392813.741,0.91,625.97,3528.5
2392823.763,3.77,575.46,3281.5
2392833.751,4.51,556.92,3200.73
2392843.746,6.75,538.43,3128.05
2392853.736,9.95,561.33,3277.5
2392863.732,10.39,566.46,3315.04
2392873.718,10.93,605.59,3521.8
2392883.709,12.29,678.75,3920.97
2392893.705,13.84,681.97,3944.8
2392903.696,16.32,690.83,3998.72
2392913.686,18.74,782.22,4510.12
2392923.677,19.01,848.19,4878.85
2392933.668,19.01,886.75,5069.97
2392943.665,20.14,958.15,5443.18
2392953.681,18.36,895.41,5054.63
2392963.676,22.53,792.73,4435.38
2392973.667,19.24,883.67,4965.19
2392983.66,-2.07,1226.65,6975.72
2392993.65,-30.04,507.34,3200.22
2393003.64,-57.46,43.0,724.79
2393013.636,-436.72,271.02,4959.29
2393023.627,-780.17,357.15,8241.87
2393033.613,-408.0,157.09,4211.71
2393043.608,-130.87,29.19,1293.69
2393053.599,-197.1,57.21,1979.14
2393063.596,-405.68,149.7,4162.36
2393073.581,-360.43,131.67,3704.83
2393083.604,-334.46,122.85,3443.21
2393093.599,-317.45,115.95,3285.96
2393103.59,-285.33,102.33,2984.19
2393113.579,-305.53,113.66,3206.61
2393123.57,-301.04,117.37,3158.03
2393133.562,-285.32,113.47,3004.21
2393143.559,-286.24,116.24,3033.29
2393153.544,-297.36,123.04,3162.56
2393163.539,-259.5,108.69,2769.7
2393173.531,-144.39,48.87,1291.77
2393183.523,-1.05,35.44,923.81
2393193.513,69.52,173.36,3484.19
2393203.503,83.6,128.05,2711.78
2393213.499,100.44,117.17,2519.42
2393223.522,106.91,128.03,2700.13
2393233.508,128.38,159.85,3238.19
2393243.503,131.2,164.73,3284.76
2393253.493,120.16,151.62,3039.41
2393263.489,118.75,151.73,3067.22
2393273.476,108.63,137.02,2828.16
2393283.467,108.77,138.54,2867.9
2393293.461,112.13,148.77,3009.36
2393303.455,120.82,169.64,3338.5
2393313.444,110.03,156.44,3123.3
2393323.433,94.89,137.25,2818.65
2393333.457,100.13,148.43,3067.52
2393343.453,63.95,85.63,2060.0
2393353.438,52.71,3.18,1774.22
2393363.433,48.98,-115.82,1782.64
2393373.424,0.0,0.0,0.0
2393383.416,0.0,0.0,0.0
2393393.406,0.0,0.0,0.0
2393403.397,0.0,0.0,0.0
2393413.391,0.0,0.0,0.0
2393423.384,0.0,0.0,0.0
2393433.37,182.1,-347.95,1743.74
2393443.365,76.8,-223.73,1372.94
2393453.357,0.02,-89.64,561.22
2393463.353,63.3,-112.69,1544.25
2393473.369,63.78,-111.61,1853.46
2393483.36,36.88,-49.09,1160.19
2393493.356,34.05,-17.02,1104.09
2393503.347,37.87,6.66,1378.87
2393513.337,43.63,45.19,1715.63
2393523.328,67.41,114.82,2680.89
2393533.32,83.18,177.7,3401.1
2393543.316,85.13,199.85,3553.57
2393553.302,94.99,219.65,3812.86
2393563.297,99.26,226.61,3758.45
2393573.287,111.0,268.75,4220.54
2393583.28,103.01,252.59,4015.08
2393593.27,62.72,143.73,2475.93
2393603.291,56.05,124.04,2202.36
2393613.287,75.2,167.78,2782.33
2393623.279,124.84,238.61,3559.57
2393633.269,177.84,244.63,3349.47
2393643.26,181.8,211.24,2675.82
2393653.251,178.71,199.55,2500.69
2393663.247,196.43,215.52,2668.14
2393673.234,211.2,226.82,2800.05
2393683.229,207.21,220.4,2711.69
2393693.219,191.38,206.42,2528.3
2393703.211,173.62,189.25,2324.67
2393713.202,167.89,180.2,2258.14
2393723.223,165.27,175.13,2210.59
2393733.218,143.73,150.6,1939.27
2393743.211,136.5,143.15,1873.52
2393753.197,155.95,164.32,2100.03
2393763.191,155.55,162.29,2063.63
2393773.183,150.07,155.75,2006.31
2393783.179,157.18,163.84,2118.47
2393793.164,149.21,150.23,1958.71
2393803.156,129.23,119.88,1595.98
2393813.15,194.1,177.58,2323.04
2393823.142,241.38,219.9,2865.93
2393833.132,202.92,178.97,2378.93
2393843.124,169.98,143.44,1951.59
2393853.115,163.13,134.85,1879.82
2393863.112,171.92,141.95,1982.86
2393873.126,168.63,137.86,1934.03
2393883.122,157.07,124.53,1777.74
2393893.114,160.44,126.5,1810.15
2393903.106,141.08,107.74,1587.07
2393913.096,122.01,89.87,1364.09
2393923.087,101.22,70.44,1124.34
2393933.082,108.7,76.23,1206.99
2393943.074,121.16,87.21,1353.1
2393953.06,119.39,87.06,1332.35
2393963.056,116.07,84.04,1281.1
2393973.045,94.71,68.33,1055.33
2393983.042,54.77,68.79,888.47
2393993.028,34.84,81.75,955.06
2394003.049,20.21,85.5,934.17
2394013.046,11.9,74.93,812.8
2394023.037,11.78,88.63,921.19
2394033.027,16.59,140.61,1341.11
2394043.018,18.08,146.76,1390.02
2394053.009,18.47,145.15,1380.85
2394063.006,17.68,145.8,1381.12
2394072.99,16.33,140.19,1325.09
2394082.986,18.5,160.42,1493.51
2394092.978,27.83,270.66,2387.42
2394103.0,33.08,323.94,2844.29
2394112.989,37.14,365.61,3208.16
2394122.98,47.81,421.88,3610.93
2394132.976,49.83,336.58,2848.66
2394142.968,153.34,479.27,2685.78
2394152.955,425.82,1154.49,5098.78
2394162.949,323.74,833.33,3358.62
2394172.941,226.51,556.25,1852.34
2394182.937,277.7,695.88,2317.72
2394192.922,268.03,663.87,2190.08
2394202.913,252.12,618.36,2018.74
2394212.91,222.38,539.3,1768.59
2394222.9,201.29,482.54,1593.78
2394232.89,179.82,428.66,1424.8
2394242.882,168.09,398.15,1331.04
2394252.904,174.86,414.05,1383.57
2394262.9,193.02,457.83,1526.0
2394272.886,193.11,457.53,1526.24
2394282.881,194.27,461.05,1539.33
2394292.872,203.46,483.87,1614.51
2394302.864,212.83,506.21,1687.15
2394312.854,241.77,580.25,1924.26
2394322.845,234.83,564.94,1874.77
2394332.84,216.4,518.24,1724.48
2394342.833,217.45,519.4,1730.27
2394352.819,200.87,479.48,1603.13
2394362.814,179.63,429.01,1440.06
2394372.804,176.77,420.39,1419.5
2394382.801,174.77,410.07,1380.23
2394392.816,140.85,280.9,880.55
2394402.808,151.57,643.11,2356.66
2394412.803,222.32,1699.95,7110.81
2394422.795,101.79,1239.92,5801.66
2394432.786,31.19,802.48,4382.53
2394442.776,46.05,1020.97,5623.46
2394452.768,44.45,893.76,4970.56
2394462.764,39.78,821.42,4599.29
2394472.749,38.12,760.44,4275.3
2394482.743,41.58,737.77,4177.69
2394492.768,45.34,743.95,4226.77
2394502.728,45.77,679.95,3893.52
2394512.717,53.99,766.55,4417.71
2394522.739,55.04,767.62,4415.04
2394532.734,50.62,683.66,3922.76
2394542.726,54.89,683.58,3951.64
2394552.713,61.91,719.61,4179.24
2394562.708,70.46,736.33,4300.56
2394572.698,76.07,749.31,4387.82
2394582.694,76.8,716.66,4220.16
2394592.68,78.04,704.78,4160.9
2394602.672,77.36,680.15,4019.61
2394612.666,81.5,695.65,4098.81
2394622.689,80.67,670.59,3966.55
2394632.679,79.27,628.8,3766.6
2394642.64,82.11,645.44,3872.46
2394652.662,83.63,585.38,3481.35
2394662.657,57.29,351.87,1992.14
2394672.644,-72.08,203.36,1371.99
2394682.638,-51.58,162.54,1049.11
2394692.63,-869.52,228.59,4298.77
2394702.622,-1636.42,335.43,7676.62
2394712.612,-1069.65,194.27,4922.31
2394722.601,-908.57,152.85,4106.72
2394732.596,-883.67,148.18,4060.91
2394742.59,-648.89,95.24,3064.37
2394752.576,-503.86,72.3,2376.18
2394762.571,-431.07,65.11,2021.44
2394772.562,-462.94,71.6,2179.14
2394782.557,-467.56,69.0,2214.15
2394792.574,-488.51,71.64,2328.03
2394802.565,-489.47,72.6,2336.03
2394812.561,-448.76,64.84,2141.72
2394822.552,-443.87,61.86,2127.05
2394832.542,-438.12,60.76,2106.28
2394842.534,-427.44,59.3,2055.13
2394852.526,-396.22,52.01,1895.67
2394862.521,-375.07,42.2,1794.28
2394872.505,-391.6,44.85,1878.45
2394882.501,-415.35,50.15,1996.37
2394892.523,-396.74,48.05,1893.85
2394902.515,-373.96,74.42,1726.44
2394912.505,-377.75,103.17,1718.07
2394922.496,-331.36,99.42,1497.16
2394932.492,-335.39,110.52,1486.54
2394942.484,-398.63,142.11,1747.61
2394952.47,-424.75,156.22,1866.3
2394962.465,-435.17,163.04,1913.73
2394972.455,-443.81,168.58,1954.89
2394982.451,-459.3,176.22,2031.61
2394992.469,-473.47,182.41,2102.37
2395002.43,-481.84,187.68,2140.81
2395012.425,-496.74,198.06,2205.65
2395022.415,-550.15,223.17,2453.38
2395032.406,-581.25,236.89,2610.23
2395042.427,-542.56,219.37,2448.82
2395052.419,-520.1,209.12,2348.29
2395062.416,-543.41,218.16,2462.49
2395072.4,-560.57,224.46,2551.76
2395082.395,-538.12,213.82,2450.39
2395092.387,-511.17,201.32,2324.87
2395102.379,-523.04,205.86,2380.59
2395112.369,-555.02,219.78,2527.5
2395122.359,-568.19,225.34,2582.23
2395132.355,-559.54,220.94,2503.04
2395142.348,-481.38,184.72,2106.1
2395152.333,-324.88,119.2,1495.51
2395162.328,-155.64,198.68,2112.99
2395172.35,88.07,197.11,2670.7
2395182.346,164.9,85.82,1557.58
2395192.332,224.18,70.04,1354.19
2395202.324,206.11,64.27,1265.03
2395212.319,198.47,62.71,1216.05
2395222.31,196.1,62.5,1208.97
2395232.299,188.47,59.35,1179.9
2395242.291,203.9,66.4,1290.65
2395252.283,201.32,66.6,1281.23
2395262.28,182.34,59.51,1163.73
2395272.295,180.56,60.13,1164.83
2395282.289,188.95,65.76,1238.61
2395292.281,187.65,65.85,1244.66
2395302.274,193.61,69.37,1295.7
2395312.264,190.04,67.43,1274.78
2395322.253,188.35,66.43,1266.44
2395332.249,198.15,71.73,1334.9
2395342.242,173.98,59.93,1181.21
2395352.227,168.27,58.94,1067.54
2395362.223,226.72,91.26,1363.48
2395372.214,234.4,98.55,1399.98
2395382.209,246.31,107.35,1460.8
2395392.196,288.93,133.18,1713.97
2395402.186,293.83,136.67,1739.48
2395412.181,276.73,125.67,1645.84
2395422.204,275.53,125.53,1642.56
2395432.194,273.12,125.2,1622.15
2395442.186,270.86,124.59,1603.18
2395452.177,268.33,125.71,1593.61
2395462.173,264.59,125.06,1574.94
2395472.158,270.81,129.28,1615.64
2395482.153,278.91,134.28,1664.67
2395492.146,258.79,121.77,1550.58
2395502.138,254.98,119.51,1535.68
2395512.127,265.5,126.3,1597.78
2395522.118,261.98,124.23,1575.09
2395532.112,257.5,121.82,1546.33
2395542.136,264.61,126.25,1587.79
2395552.122,270.32,129.11,1623.13
2395562.116,280.8,134.86,1686.14
2395572.107,280.17,133.62,1679.54
2395582.103,272.05,127.22,1630.92
2395592.09,220.82,90.17,1324.01
2395602.082,125.1,24.5,735.99
2395612.077,155.13,30.79,926.87
2395622.068,189.7,36.61,1153.06
2395632.057,192.09,33.87,1174.03
2395642.049,136.28,17.95,822.97
2395652.04,113.55,11.89,678.62
2395662.036,114.86,11.46,687.04
2395672.053,109.55,9.64,655.15
2395682.048,101.32,6.71,603.94
2395692.039,105.54,6.61,631.96
2395702.031,119.22,9.51,719.3
2395712.02,129.88,12.23,787.04
2395722.012,131.49,12.78,796.8
2395732.006,138.8,15.43,840.03
2395741.999,155.55,19.86,943.62
2395751.986,167.67,23.65,1022.22
2395761.98,188.39,27.97,1115.93
2395771.971,185.48,29.17,1059.31
2395781.968,108.52,33.84,918.39
2395791.984,30.36,22.92,919.88
2395801.944,-61.79,2.05,657.74
2395811.94,-204.85,31.02,1024.45
2395821.962,-784.48,164.96,3505.53
2395831.951,-858.36,177.67,3776.01
2395841.943,-617.68,120.88,2693.97
2395851.935,-579.86,111.99,2527.85
2395861.931,-689.13,135.17,3040.36
2395871.916,-731.19,142.41,3251.97
2395881.911,-610.1,114.56,2712.47
2395891.904,-674.83,129.98,3015.21
2395901.895,-738.71,145.19,3308.89
2395911.884,-731.07,141.08,3298.61
2395921.874,-710.8,137.14,3219.0
2395931.87,-923.84,179.77,4234.43
2395941.894,-1069.88,208.56,4925.6
2395951.879,-1145.49,224.65,5287.96
2395961.875,-1301.11,259.25,6018.45
2395971.865,-1079.8,208.06,4989.9
2395981.861,-936.92,171.87,4333.43
2395991.848,-921.15,168.18,4267.99
2396001.838,-965.82,177.65,4475.35
2396011.834,-879.88,159.92,4068.91
2396021.826,-705.81,122.52,3258.89
2396031.815,-753.1,132.26,3471.24
2396041.807,-775.52,137.08,3564.72
2396051.797,-755.19,129.72,3467.29
2396061.794,-785.4,133.29,3604.52
2396071.809,-694.13,115.15,3174.51
2396081.805,-536.08,83.68,2432.59
2396091.797,-845.35,144.32,3851.95
2396101.789,-1134.03,199.66,5179.7
2396111.779,-882.94,148.34,4020.56
2396121.769,192.73,-63.86,-940.16
2396131.764,-1372.24,241.14,6270.16
2396141.758,-4241.49,801.48,19487.79
2396151.743,-2338.2,425.23,10721.44
2396161.737,-683.81,98.91,3105.74
2396171.729,-1171.46,197.37,5366.8
2396181.725,-1123.92,186.3,5166.13
2396191.742,-1141.84,189.24,5237.72
2396201.733,-704.27,110.85,3167.76
2396211.728,-358.73,62.88,1856.19
2396221.719,-13.34,10.63,650.44
2396231.709,42.41,6.45,719.08
2396241.701,134.94,17.27,881.35
2396251.693,173.63,31.4,1017.45
2396261.689,138.84,20.07,751.83
2396271.673,101.51,9.55,546.25
2396281.669,102.69,10.0,552.51
2396291.661,133.98,20.15,744.07
2396301.653,143.38,23.22,802.93
2396311.642,140.94,22.95,797.94
2396321.633,145.92,25.06,834.59
2396331.629,144.01,24.59,830.86
2396341.651,137.4,22.91,802.24
2396351.638,133.25,21.32,786.28
2396361.632,129.7,16.86,773.01
2396371.623,148.85,32.39,906.44
2396381.619,208.87,81.6,1327.09
2396391.606,429.03,246.87,2786.36
2396401.597,454.78,277.73,2969.31
2396411.591,349.98,220.52,2283.45
2396421.583,321.72,205.92,2097.01
2396431.573,315.59,199.98,2053.58
2396441.566,302.24,191.42,1963.9
2396451.586,248.87,154.5,1613.35
2396461.583,212.06,128.55,1371.81
2396471.568,221.01,135.66,1431.63
2396481.563,217.18,133.69,1407.35
2396491.555,218.22,134.21,1411.59
2396501.547,240.94,149.67,1552.1
2396511.537,236.73,145.06,1528.14
2396521.527,239.98,146.39,1552.76
2396531.522,220.1,132.56,1420.86
2396541.516,180.18,103.79,1153.61
2396551.5,255.44,155.92,1640.76
2396561.494,290.46,179.65,1865.67
2396571.487,333.95,211.79,2140.18
2396581.483,393.13,254.91,2517.77
2396591.469,412.35,270.06,2637.82
2396601.491,430.83,283.51,2752.8
2396611.486,418.74,273.83,2662.7
2396621.477,417.05,272.21,2639.58
2396631.468,439.92,288.99,2784.84
2396641.46,433.17,283.36,2741.48
2396651.45,432.22,281.41,2726.92
2396661.446,447.59,291.84,2816.76
2396671.431,442.67,286.45,2780.15
2396681.427,410.14,260.91,2563.72
2396691.419,402.69,254.83,2512.17
2396701.441,401.84,248.93,2472.86
2396711.432,284.06,168.87,1739.83
2396721.42,89.79,66.61,795.59
2396731.416,44.14,101.26,1149.58
2396741.41,-56.52,104.86,1036.32
2396751.396,-143.68,94.46,914.57
2396761.39,-305.88,129.29,1304.83
2396771.381,-319.38,119.09,1211.34
2396781.376,-225.06,72.02,793.32
2396791.364,-255.43,85.74,898.48
2396801.355,-324.57,118.76,1163.65
2396811.35,-352.5,132.34,1267.55
2396821.341,-371.56,142.56,1343.57
2396831.331,-387.84,150.56,1412.58
2396841.324,-389.43,150.71,1424.6
2396851.344,-376.36,145.03,1379.47
2396861.341,-370.0,142.99,1362.47
2396871.326,-354.31,136.39,1313.2
2396881.321,-370.58,143.95,1382.46
2396891.313,-431.94,171.62,1622.26
2396901.304,-456.89,181.93,1719.74
2396911.294,-451.04,179.2,1703.18
2396921.285,-455.93,186.88,1782.51
2396931.28,-492.57,210.88,2001.34
2396941.273,-273.5,103.4,1051.79
2396951.258,-1068.67,517.82,4664.73
2396961.254,-2089.15,1043.28,9263.15
2396971.245,-984.78,482.46,4341.18
2396981.241,-456.01,214.8,1984.78
2396991.257,-731.84,357.76,3232.81
2397001.249,-672.02,328.26,2970.1
2397011.244,-789.89,389.87,3493.65
2397021.236,-869.97,433.37,3869.83
2397031.225,-914.64,457.5,4076.12
2397041.216,-928.8,464.21,4133.5
2397051.208,-1147.87,577.42,5096.43
2397061.204,-983.52,489.2,4344.24
2397071.19,-1502.24,765.85,6693.52
2397081.184,-2882.55,1498.61,12923.05
2397091.177,-2520.33,1301.64,11248.04
2397101.2,-2444.62,1256.45,10893.68
2397111.189,-2380.82,1229.17,10614.04
2397121.178,-2711.39,1414.85,12087.79
2397131.175,-2114.62,1097.58,9401.92
2397141.167,-248.59,114.14,1034.56
2397151.153,-132.65,47.74,549.62
2397161.147,50.3,-52.09,-267.24
2397171.139,-410.65,194.53,1763.94
2397181.135,-438.0,209.46,1890.28
2397191.122,-438.89,210.17,1900.39
2397201.112,-424.53,202.75,1838.89
2397211.107,-366.54,171.39,1573.03
2397221.099,-349.1,160.88,1495.81
2397231.089,-363.4,168.91,1574.06
2397241.08,-336.09,157.48,1462.08
2397251.103,-150.5,56.85,629.75
2397261.099,-89.93,22.87,361.34
2397271.084,-160.91,61.48,684.02
2397281.077,-168.26,64.73,719.36
2397291.071,-547.14,268.92,2433.69
2397301.062,-513.58,250.57,2267.03
2397311.052,-757.64,384.55,3414.42
2397321.073,-1112.31,578.25,5064.67
2397331.068,-1040.39,536.47,4723.25
2397341.032,-1066.8,548.91,4834.22
2397351.016,-891.81,455.68,4059.0
2397361.011,-696.46,351.97,3199.68
2397371.033,-731.56,363.68,3325.61
2397381.029,-207.27,37.17,821.92
2397391.015,-245.09,27.14,1002.87
2397401.005,-228.23,-13.48,929.36
2397411.001,-287.75,-25.02,1188.15
2397420.993,-322.63,-32.15,1343.0
2397430.982,-290.03,-31.99,1207.8
2397440.975,-217.32,-31.45,899.83
2397450.965,-220.96,-30.94,916.55
2397460.961,-263.79,-29.76,1098.1
2397470.948,-250.89,-28.55,1043.13
2397480.942,-247.79,-27.74,1032.06
2397490.965,-247.96,-27.6,1034.68
2397500.956,-240.34,-27.31,1002.96
2397510.947,-223.41,-26.03,932.23
2397520.937,-171.77,-24.83,707.81
2397530.932,-184.8,-23.94,767.64
2397540.925,-277.03,-21.84,1175.33
2397550.91,-232.0,-22.84,982.99
2397560.905,-231.28,-23.31,984.09
2397570.897,-233.14,-23.34,991.93
2397580.892,-198.63,-23.56,836.67
2397590.879,-198.76,-23.01,839.63
2397600.87,-198.34,-23.01,840.08
2397610.865,-196.54,-23.18,832.98
2397620.888,-234.62,-22.33,1006.82
2397630.877,-329.67,-19.54,1448.41
2397640.868,-317.39,-19.04,1392.88
2397650.86,-285.08,-18.58,1241.43
2397660.855,-268.33,-18.43,1165.2
2397670.841,-260.96,-18.36,1135.11
2397680.836,-255.18,-18.29,1110.67
2397690.829,-232.71,-19.58,1008.33
2397700.819,-226.44,-19.75,981.47
2397710.809,-220.4,-19.54,956.1
2397720.8,-190.14,-20.42,817.24
2397730.796,-167.22,-21.11,709.36
2397740.788,-150.05,-22.11,632.95
2397750.774,-157.76,-22.33,669.34
2397760.768,-158.11,-22.25,670.38
2397770.79,-147.25,-22.29,620.14
2397780.787,-177.12,-21.78,748.51
2397790.773,-299.93,-17.41,1354.04
2397800.764,-285.25,-15.11,1356.87
2397810.758,-130.16,-19.77,639.33
2397820.751,-105.5,-22.64,518.45
2397830.741,-114.13,-23.05,563.91
2397840.732,-85.88,-23.36,416.93
2397850.724,-78.9,-23.53,381.93
2397860.72,-75.61,-23.72,364.74
2397870.706,-59.44,-23.89,277.46
2397880.701,-114.21,-24.28,581.3
2397890.722,-149.89,-24.21,781.91
2397900.714,-154.87,-24.52,807.79
2397910.703,-189.12,-25.35,991.19
2397920.694,-232.74,-25.84,1226.03
2397930.69,-199.39,-25.48,1041.04
2397940.682,-171.05,-25.87,889.77
2397950.668,-191.1,-26.45,1001.69
2397960.663,-186.64,-25.78,986.83
2397970.654,-270.67,-30.02,1386.14
2397980.651,-334.31,-33.71,1677.09
2397990.636,-192.02,-22.33,1028.6
2398000.628,-50.1,21.09,788.78
2398010.622,40.88,2.78,851.41
2398020.645,47.56,-15.49,454.71
2398030.635,338.01,18.89,2043.32
2398040.627,472.01,33.7,2798.18
2398050.617,275.01,7.49,1597.48
2398060.614,264.35,1.23,1520.32
2398070.6,456.58,16.01,2681.49
2398080.594,472.94,17.57,2792.92
2398090.586,385.71,9.36,2284.83
2398100.578,397.17,9.15,2354.82
2398110.567,416.86,9.89,2474.01
2398120.558,428.55,8.16,2553.45
2398130.553,435.16,5.48,2610.34
2398140.578,457.19,3.51,2758.14
2398150.562,461.47,1.96,2775.77
2398160.557,402.17,-1.66,2414.78
2398170.548,364.73,-4.1,2199.18
2398180.545,389.69,-5.61,2356.03
2398190.531,392.86,-6.05,2365.27
2398200.522,350.58,-6.72,2102.63
2398210.517,307.84,-8.11,1848.46
2398220.509,293.72,-8.29,1762.01
2398230.498,310.38,-7.58,1858.26
2398240.489,300.98,-7.67,1798.23
2398250.481,287.36,-7.89,1718.06
2398260.478,288.21,-6.84,1724.19
2398270.463,271.07,-5.94,1608.43
2398280.458,266.85,-7.58,1576.39
2398290.48,263.67,-10.26,1579.92
2398300.472,253.65,-10.07,1521.54
2398310.461,246.68,-9.04,1467.41
2398320.453,220.71,-9.21,1295.4
2398330.448,221.02,-8.72,1290.93
2398340.441,218.95,-8.67,1278.07
2398350.426,206.91,-7.56,1190.8
2398360.42,193.75,-7.21,1073.85
2398370.412,197.56,-12.9,1117.99
2398380.409,268.42,-18.52,1643.39
2398390.394,153.38,-34.93,1310.36
2398400.415,127.56,-20.27,1158.88
2398410.41,139.22,0.41,1151.39
2398420.402,0.0,0.0,0.0
2398430.392,-98.0,18.61,1157.1
2398440.384,-92.19,70.54,944.46
2398450.375,-92.4,85.8,614.47
2398460.371,-289.11,403.83,1487.38
2398470.357,-409.64,615.24,1706.83
2398480.352,-401.44,638.22,1702.09
2398490.343,-361.84,630.16,1711.29
2398500.336,-344.05,643.47,1709.58
