Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Recording media name,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Ungrouped
40366498,174310134,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,694,339,7152.9331,5274.2881,30964.7129,0.23085,0.18249,0.95572,0.21266,0.14577,0.96619,31.96,-20.38,-35.02,-32.67,-20.21,-33.26,5.245,4.965,5.108,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40376492,174320128,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,693,339,7170.9395,5262.1704,30949.3281,0.25217,0.17715,0.95133,0.19246,0.15038,0.96972,31.9,-20.11,-35.07,-32.53,-20.33,-33.37,5.293,4.945,5.115,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40386476,174330112,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,692,340,7203.6606,5238.4224,30931.4648,0.23401,0.18168,0.95511,0.213,0.14462,0.96629,31.97,-20.37,-35.04,-32.66,-20.21,-33.26,5.254,4.963,5.108,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40396472,174340108,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,692,341,7193.7568,5212.54,30923.3613,0.254,0.17738,0.9508,0.1924,0.14734,0.97019,31.9,-20.11,-35.07,-32.53,-20.33,-33.37,5.298,4.936,5.119,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40406463,174350099,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,693,343,7183.8423,5150.1021,30922.8027,0.23353,0.17662,0.95617,0.21264,0.14448,0.96639,31.97,-20.37,-35.04,-32.66,-20.21,-33.27,5.245,4.963,5.111,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40416460,174360096,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,692,343,7188.9956,5144.0322,30908.6563,0.25429,0.17399,0.95135,0.19218,0.14674,0.97033,31.91,-20.1,-35.09,-32.54,-20.33,-33.38,5.302,4.941,5.12,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40426476,174370112,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,693,340,7173.4697,5215.2212,30885.8164,0.23423,0.1801,0.95535,0.21167,0.14531,0.96648,31.97,-20.37,-35.04,-32.67,-20.21,-33.28,5.261,4.961,5.118,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40436466,174380102,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,695,337,7108.0073,5303.04,30871.3281,0.25021,0.18368,0.95061,0.19161,0.14721,0.97037,31.89,-20.14,-35,-32.54,-20.33,-33.38,5.33,4.935,5.122,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40446461,174390097,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,695,338,7102.7422,5287.999,30861.1035,0.23093,0.18198,0.9558,0.21096,0.14825,0.96619,31.97,-20.39,-35.01,-32.67,-20.2,-33.28,5.276,4.96,5.126,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40456454,174400090,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,694,339,7135.2559,5249.2588,30846.4023,0.25161,0.17971,0.951,0.19229,0.14812,0.9701,31.89,-20.15,-34.98,-32.54,-20.32,-33.39,5.322,4.941,5.127,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40466443,174410079,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,694,339,7123.2949,5255.9888,30834.1797,0.23219,0.18211,0.95547,0.21134,0.14639,0.96639,31.97,-20.39,-35.01,-32.67,-20.2,-33.29,5.292,4.963,5.125,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40476435,174420071,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,697,341,7063.29,5191.0703,30846.6387,0.24819,0.17771,0.95227,0.1916,0.14677,0.97044,31.9,-20.13,-35,-32.54,-20.32,-33.39,5.313,4.925,5.127,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40486426,174430062,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,696,342,7085.8755,5172.2939,30832.918,0.22983,0.17784,0.95685,0.21171,0.1457,0.96641,31.97,-20.38,-35.02,-32.67,-20.2,-33.29,5.285,4.957,5.111,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40496422,174440058,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,691,342,7194.3462,5149.3232,30807.2324,0.25308,0.17573,0.95135,0.19508,0.1463,0.96982,31.89,-20.12,-35.01,-32.56,-20.32,-33.4,5.326,4.929,5.105,Valid,Valid,fullstream.mp4,1920,1080,Fixation,210,85,695,338,
40506407,174450043,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,713,353,6641.106,4909.9189,30971.209,0.22837,0.16773,0.95902,0.18543,0.13942,0.97272,31.8,-20.34,-35.04,-32.86,-20.17,-33.42,5.279,4.87,5.102,Valid,Valid,fullstream.mp4,1920,1080,Saccade,50,125,,,
40516403,174460039,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,823,357,3711.9761,4950.6079,31382.9551,0.18197,0.16238,0.9698,0.04937,0.14739,0.98785,31.47,-20.04,-35.08,-33.01,-20.36,-33.53,5.253,4.71,5.102,Valid,Valid,fullstream.mp4,1920,1080,Saccade,50,125,,,
40526394,174470030,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,968,353,-267.501,5229.4834,31532.1133,0.01358,0.15484,0.98785,-0.03022,0.17316,0.98443,31.14,-20.18,-35.13,-33.49,-20.26,-33.51,5.273,4.926,5.102,Valid,Valid,fullstream.mp4,1920,1080,Saccade,50,125,,,
40536417,174480053,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1069,370,-3088.6616,4814.7637,31458.2754,-0.07029,0.13259,0.98868,-0.12251,0.16934,0.97791,30.86,-19.85,-35.28,-33.51,-20.59,-33.33,5.297,4.934,5.115,Valid,Valid,fullstream.mp4,1920,1080,Saccade,50,125,,,
40546405,174490041,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1110,393,-4217.3955,4190.8662,31384.6426,-0.1286,0.12373,0.98395,-0.13504,0.13963,0.98095,30.52,-20.07,-35.21,-33.97,-20.4,-33.45,5.395,4.96,5.172,Valid,Valid,fullstream.mp4,1920,1080,Saccade,50,125,,,
40556398,174500034,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1125,401,-4627.0967,3977.4954,31331.4316,-0.1191,0.10595,0.98721,-0.17023,0.14412,0.97481,30.48,-19.76,-35.39,-33.84,-20.65,-33.35,5.402,4.949,5.175,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40566392,174510028,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1130,402,-4770.0791,3947.71,31302.502,-0.14655,0.11593,0.98239,-0.15197,0.13249,0.97947,30.33,-20.04,-35.24,-34.12,-20.41,-33.47,5.437,4.955,5.178,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40576385,174520021,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1131,405,-4780.1333,3882.0942,31299.4375,-0.12476,0.1027,0.98686,-0.17434,0.14157,0.97446,30.41,-19.75,-35.39,-33.89,-20.67,-33.32,5.384,4.96,5.176,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40586370,174530006,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1130,407,-4760.4297,3808.9414,31303.002,-0.14528,0.11205,0.98303,-0.1528,0.12781,0.97996,30.31,-20.04,-35.24,-34.15,-20.42,-33.45,5.414,4.942,5.176,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40596365,174540001,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1130,408,-4760.1069,3791.8328,31297.0176,-0.12537,0.10125,0.98693,-0.17264,0.13749,0.97534,30.4,-19.75,-35.38,-33.89,-20.68,-33.29,5.383,4.937,5.16,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40606357,174549993,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1129,409,-4746.9829,3774.0068,31293.0234,-0.14486,0.11027,0.98329,-0.15252,0.12752,0.98004,30.3,-20.04,-35.23,-34.16,-20.43,-33.44,5.41,4.93,5.168,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40616353,174559989,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1128,410,-4713.3594,3740.6482,31294.2695,-0.12496,0.09946,0.98716,-0.17027,0.13621,0.97594,30.4,-19.76,-35.37,-33.89,-20.69,-33.27,5.368,4.933,5.157,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40626338,174569974,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1127,411,-4684.1343,3717.8142,31293.8848,-0.14409,0.10892,0.98355,-0.14949,0.12546,0.98077,30.3,-20.04,-35.22,-34.16,-20.43,-33.43,5.403,4.93,5.167,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40636330,174579966,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1127,411,-4685.9917,3699.438,31288.4609,-0.1252,0.09823,0.98726,-0.16847,0.13496,0.97642,30.41,-19.76,-35.36,-33.89,-20.69,-33.25,5.374,4.922,5.148,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40646325,174589961,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1127,412,-4688.2075,3688.7649,31281.8281,-0.14383,0.10755,0.98374,-0.15014,0.12511,0.98072,30.3,-20.04,-35.21,-34.17,-20.43,-33.41,5.408,4.914,5.159,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40656318,174599954,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1126,412,-4661.9185,3667.2776,31280.584,-0.1248,0.09647,0.98748,-0.16749,0.13481,0.97661,30.41,-19.76,-35.35,-33.89,-20.7,-33.22,5.375,4.913,5.15,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40666307,174609943,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1125,414,-4624.1826,3621.8147,31283.9707,-0.14174,0.10534,0.98428,-0.14835,0.12323,0.98123,30.3,-20.04,-35.21,-34.17,-20.44,-33.39,5.408,4.911,5.159,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40676329,174619965,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1124,414,-4613.8057,3619.1101,31278.6289,-0.12385,0.09503,0.98774,-0.16555,0.13334,0.97715,30.41,-19.77,-35.34,-33.89,-20.71,-33.19,5.388,4.893,5.147,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40686320,174629956,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1124,414,-4609.6099,3622.5876,31270.8438,-0.14205,0.1047,0.98431,-0.14726,0.12402,0.98129,30.3,-20.04,-35.21,-34.18,-20.44,-33.38,5.423,4.906,5.157,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40696316,174639952,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1124,414,-4607.248,3626.7351,31262.0859,-0.12283,0.09366,0.988,-0.1663,0.13529,0.97675,30.42,-19.76,-35.34,-33.9,-20.71,-33.18,5.386,4.902,5.153,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40706301,174649937,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1125,413,-4615.7773,3640.1274,31250.4883,-0.14168,0.10501,0.98433,-0.14817,0.12494,0.98104,30.31,-20.03,-35.21,-34.18,-20.45,-33.37,5.433,4.914,5.167,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40716297,174659933,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1126,412,-4648.9795,3669.531,31232.5996,-0.12265,0.09447,0.98794,-0.16925,0.13729,0.97596,30.42,-19.76,-35.35,-33.9,-20.72,-33.17,5.401,4.91,5.161,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40726289,174669925,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1127,411,-4676.7441,3698.0454,31215.6289,-0.14331,0.10751,0.98382,-0.15054,0.12622,0.98051,30.31,-20.03,-35.22,-34.18,-20.45,-33.36,5.465,4.914,5.174,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40736280,174679916,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1127,410,-4677.4868,3714.4529,31203.8652,-0.12317,0.09541,0.98779,-0.17069,0.1393,0.97543,30.43,-19.75,-35.35,-33.9,-20.72,-33.16,5.408,4.926,5.171,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40746270,174689906,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1127,410,-4674.2466,3710.5127,31195.1621,-0.14366,0.1076,0.98376,-0.15021,0.12705,0.98046,30.31,-20.02,-35.22,-34.19,-20.45,-33.35,5.471,4.934,5.199,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40756261,174699897,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1127,410,-4671.7881,3710.447,31185.916,-0.12283,0.09562,0.98781,-0.17084,0.13898,0.97545,30.43,-19.74,-35.37,-33.91,-20.72,-33.16,5.415,4.937,5.176,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40766256,174709892,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1128,410,-4689.0981,3713.9553,31172.9961,-0.14421,0.10739,0.9837,-0.15078,0.12762,0.9803,30.31,-20.02,-35.22,-34.19,-20.45,-33.35,5.475,4.937,5.204,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40776249,174719885,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1128,410,-4688.3281,3716.364,31162.3164,-0.12264,0.0953,0.98786,-0.17224,0.13982,0.97508,30.44,-19.73,-35.38,-33.91,-20.72,-33.16,5.415,4.953,5.192,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40786264,174729900,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1128,410,-4679.8252,3718.0525,31152.8242,-0.14378,0.10612,0.9839,-0.1508,0.12929,0.98007,30.31,-20.01,-35.23,-34.2,-20.45,-33.35,5.474,4.961,5.217,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40796259,174739895,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1128,411,-4677.707,3700.4663,31144.9551,-0.12261,0.09484,0.98791,-0.1718,0.13943,0.97522,30.44,-19.72,-35.39,-33.92,-20.72,-33.16,5.431,4.964,5.197,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40806251,174749887,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1127,411,-4670.5503,3681.1133,31138.0117,-0.14429,0.10519,0.98393,-0.14989,0.12804,0.98038,30.32,-20.01,-35.24,-34.2,-20.45,-33.34,5.476,4.963,5.21,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40816247,174759883,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1126,412,-4641.1626,3655.1426,31134.9316,-0.12155,0.09266,0.98825,-0.17074,0.1389,0.97548,30.45,-19.71,-35.41,-33.92,-20.72,-33.16,5.432,4.967,5.212,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40826233,174769869,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1127,413,-4667.1694,3639.9983,31121.4219,-0.14263,0.10172,0.98453,-0.15153,0.12907,0.97999,30.31,-20,-35.24,-34.21,-20.45,-33.34,5.456,4.981,5.225,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40836224,174779860,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1148,410,-5210.3032,3725.4248,31009.6855,-0.1361,0.09397,0.98623,-0.19227,0.14218,0.97099,30.35,-19.72,-35.38,-34.04,-20.69,-33.28,5.468,5.026,5.221,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40846219,174789855,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1165,407,-5658.8169,3803.6079,30909.8438,-0.17433,0.10915,0.97862,-0.18266,0.13217,0.97425,30.16,-20.01,-35.21,-34.34,-20.43,-33.43,5.509,4.985,5.24,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40856211,174799847,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1167,405,-5683.5884,3849.4878,30885.0645,-0.1522,0.09577,0.9837,-0.20629,0.14839,0.96717,30.26,-19.72,-35.35,-34.13,-20.67,-33.34,5.452,5.042,5.247,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40866201,174809837,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1166,405,-5672.3428,3860.6758,30874.8281,-0.17712,0.11414,0.97755,-0.18101,0.13098,0.97472,30.13,-20.01,-35.2,-34.37,-20.43,-33.45,5.51,5.011,5.257,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40876192,174819828,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1165,406,-5647.1465,3830.707,30874.3203,-0.15515,0.09802,0.98302,-0.20132,0.14514,0.96871,30.24,-19.72,-35.35,-34.08,-20.69,-33.28,5.456,5.038,5.247,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40886183,174829819,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1166,406,-5664.4644,3813.3867,30863.2598,-0.17892,0.11301,0.97735,-0.17893,0.12927,0.97533,30.12,-20.01,-35.19,-34.36,-20.43,-33.42,5.499,5.015,5.263,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40896180,174839816,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1168,405,-5705.3291,3845.8701,30841.2109,-0.15601,0.09741,0.98294,-0.20434,0.14685,0.96782,30.24,-19.72,-35.34,-34.09,-20.68,-33.28,5.446,5.054,5.247,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40906195,174849831,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1169,403,-5725.1865,3885.9492,30820.9043,-0.18009,0.11606,0.97678,-0.18185,0.13097,0.97457,30.12,-20.01,-35.19,-34.36,-20.43,-33.42,5.501,5.027,5.265,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40916190,174859826,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1170,403,-5761.6875,3895.9817,30800.2949,-0.15468,0.09779,0.98311,-0.20945,0.1498,0.96628,30.24,-19.72,-35.34,-34.1,-20.68,-33.28,5.449,5.074,5.251,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40926183,174869819,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1171,403,-5786.7739,3904.4934,30780.6113,-0.18029,0.11569,0.97679,-0.18584,0.13272,0.97357,30.12,-20.01,-35.19,-34.37,-20.43,-33.42,5.5,5.031,5.27,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40936174,174879810,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1171,402,-5781.3804,3929.178,30763.1445,-0.15357,0.09683,0.98338,-0.2121,0.15306,0.96519,30.23,-19.72,-35.33,-34.1,-20.69,-33.26,5.439,5.086,5.262,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40946163,174889799,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1171,402,-5772.2729,3929.5935,30750.4805,-0.18027,0.11678,0.97666,-0.18528,0.13345,0.97358,30.12,-20.01,-35.18,-34.37,-20.43,-33.41,5.494,5.047,5.267,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40956154,174899790,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1172,402,-5796.8267,3920.1951,30733.248,-0.15448,0.0974,0.98318,-0.21249,0.15214,0.96525,30.23,-19.73,-35.32,-34.08,-20.7,-33.23,5.441,5.086,5.262,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40966150,174909786,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1172,402,-5798.8877,3912.3269,30719.0977,-0.18026,0.1152,0.97685,-0.18729,0.13414,0.9731,30.12,-20.02,-35.17,-34.36,-20.44,-33.39,5.487,5.039,5.267,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40976143,174919779,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1171,402,-5780.1494,3924.9937,30705.5703,-0.15341,0.09664,0.98343,-0.21283,0.15343,0.96497,30.22,-19.73,-35.3,-34.07,-20.7,-33.22,5.43,5.082,5.258,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
40986128,174929764,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1171,401,-5762.9409,3926.5549,30693.1973,-0.17821,0.1159,0.97714,-0.1874,0.13458,0.97302,30.11,-20.02,-35.16,-34.36,-20.44,-33.39,5.489,5.041,5.264,Valid,Valid,fullstream.mp4,1920,1080,Fixation,800,86,1164,407,
