gidx,timestamp,pupil_center_left_x,pupil_center_left_y,pupil_center_left_z,pupil_center_right_x,pupil_center_right_y,pupil_center_right_z,pupil_diameter_left,pupil_diameter_right,gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_position_x,gaze_position_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y
3686,143737935,31.79,-21.16,-34.38,-32.64,-21.34,-33.15,4.85,4.68,0.1795,0.0649,0.9816,0.1581,0.0608,0.9855,0.3929,0.4411,266.65,78.17,1522.24,Fixation,460.0,25.0,745.0,499.0
3687,143747919,31.83,-21.4,-34.4,-32.7,-21.14,-33.13,4.87,4.7,0.1675,0.0686,0.9835,0.1694,0.0564,0.9839,0.391,0.4535,141.94,31.54,797.6,Fixation,460.0,25.0,745.0,499.0
3688,143757915,31.79,-21.16,-34.38,-32.64,-21.34,-33.16,4.86,4.7,0.1832,0.0673,0.9808,0.1528,0.0606,0.9864,0.3892,0.4636,98.2,16.28,543.7,Fixation,460.0,25.0,745.0,499.0
3689,143767906,31.83,-21.4,-34.4,-32.7,-21.14,-33.13,4.87,4.72,0.1678,0.0715,0.9832,0.1692,0.057,0.9839,0.3872,0.4728,79.3,9.11,431.78,Fixation,460.0,25.0,745.0,499.0
3690,143777899,31.79,-21.16,-34.38,-32.63,-21.34,-33.16,4.86,4.7,0.1815,0.0679,0.981,0.1536,0.0619,0.9862,0.3861,0.4816,66.21,4.56,357.39,Fixation,460.0,25.0,745.0,499.0
3691,143787889,31.83,-21.4,-34.4,-32.69,-21.13,-33.14,4.89,4.73,0.1673,0.073,0.9832,0.1686,0.057,0.984,0.3845,0.4894,58.82,1.65,313.36,Fixation,460.0,25.0,745.0,499.0
3692,143797880,31.79,-21.15,-34.38,-32.63,-21.34,-33.16,4.86,4.7,0.1794,0.0684,0.9814,0.156,0.0632,0.9857,0.3851,0.4857,61.06,2.87,326.75,Fixation,460.0,25.0,745.0,499.0
3693,143807875,31.83,-21.4,-34.4,-32.69,-21.13,-33.14,4.9,4.75,0.1669,0.0745,0.9831,0.169,0.0583,0.9839,0.3883,0.4665,85.77,12.78,471.01,Fixation,460.0,25.0,745.0,499.0
3694,143817898,31.79,-21.15,-34.37,-32.63,-21.33,-33.15,4.87,4.71,0.1802,0.0691,0.9812,0.1562,0.0631,0.9857,0.3883,0.4655,88.36,13.63,485.22,Fixation,460.0,25.0,745.0,499.0
3695,143827882,31.83,-21.4,-34.4,-32.69,-21.13,-33.14,4.92,4.75,0.1681,0.0743,0.983,0.1688,0.0577,0.984,0.3881,0.4657,88.23,13.47,483.9,Fixation,460.0,25.0,745.0,499.0
3696,143837877,31.79,-21.16,-34.37,-32.63,-21.33,-33.15,4.87,4.71,0.1801,0.0691,0.9812,0.1574,0.0632,0.9855,0.388,0.4647,90.13,14.23,493.82,Fixation,460.0,25.0,745.0,499.0
3697,143847869,31.83,-21.39,-34.4,-32.69,-21.13,-33.14,4.92,4.76,0.1679,0.0769,0.9828,0.1714,0.0573,0.9835,0.3881,0.4604,98.14,17.7,537.58,Fixation,460.0,25.0,745.0,499.0
3698,143857866,31.79,-21.16,-34.36,-32.62,-21.33,-33.15,4.89,4.71,0.1801,0.0701,0.9812,0.1581,0.0638,0.9854,0.3893,0.4556,111.77,23.17,618.62,Fixation,460.0,25.0,745.0,499.0
3699,143867851,31.83,-21.39,-34.4,-32.69,-21.13,-33.14,4.93,4.75,0.1667,0.076,0.9831,0.1713,0.0573,0.9836,0.3905,0.4497,137.98,33.27,771.6,Fixation,460.0,25.0,745.0,499.0
3700,143877843,31.79,-21.16,-34.36,-32.62,-21.33,-33.14,4.9,4.71,0.1808,0.0704,0.981,0.1595,0.0638,0.9851,0.3903,0.4463,155.05,40.05,864.61,Fixation,460.0,25.0,745.0,499.0
3701,143887838,31.83,-21.39,-34.4,-32.69,-21.13,-33.13,4.93,4.75,0.1674,0.0776,0.9828,0.1741,0.0572,0.9831,0.39,0.4453,160.52,42.25,892.73,Fixation,460.0,25.0,745.0,499.0
3702,143897829,31.79,-21.16,-34.35,-32.62,-21.33,-33.14,4.91,4.71,0.1807,0.071,0.981,0.1586,0.0644,0.9852,0.3913,0.4417,186.19,53.18,1047.58,Fixation,460.0,25.0,745.0,499.0
3703,143907819,31.83,-21.39,-34.39,-32.69,-21.13,-33.12,4.94,4.75,0.1685,0.0754,0.9828,0.1767,0.0582,0.9825,0.3903,0.4377,253.02,76.79,1408.85,Fixation,460.0,25.0,745.0,499.0
3704,143917841,31.79,-21.16,-34.35,-32.64,-21.33,-33.11,4.91,4.69,0.1821,0.069,0.9808,0.1715,0.0631,0.9832,0.3879,0.4369,287.2,86.2,1563.73,Fixation,460.0,25.0,745.0,499.0
3705,143927831,31.83,-21.39,-34.4,-32.73,-21.13,-33.12,4.93,4.74,0.1717,0.0728,0.9825,0.1828,0.0546,0.9816,0.3875,0.4397,281.28,80.04,1527.41,Fixation,460.0,25.0,745.0,499.0
3706,143937829,31.68,-21.09,-34.47,-32.84,-21.35,-33.13,4.85,4.48,0.166,0.067,0.9838,0.1301,0.0647,0.9894,0.4062,0.4384,239.36,85.44,1565.07,Saccade,50.0,39.0,,
3707,143947814,31.4,-21.28,-34.43,-33.24,-21.21,-33.13,4.65,4.56,0.124,0.0818,0.9889,0.0524,0.0933,0.9943,0.4438,0.4194,120.51,99.54,1333.95,Saccade,50.0,39.0,,
3708,143957810,31.16,-20.8,-34.9,-33.38,-21.48,-33.09,4.89,4.48,-0.0459,0.0774,0.9959,-0.0529,0.0736,0.9959,0.5276,0.4332,-94.06,120.89,1840.33,Saccade,50.0,39.0,,
3709,143967801,30.68,-21.09,-34.69,-33.85,-21.3,-33.22,4.92,4.5,-0.1198,0.0705,0.9903,-0.1066,0.061,0.9924,0.566,0.4409,-359.39,186.69,3099.82,Saccade,50.0,39.0,,
3710,143977793,30.4,-20.9,-34.58,-33.88,-21.57,-33.13,5.02,4.53,-0.1473,0.0581,0.9874,-0.1651,0.0626,0.9843,0.5923,0.4463,-626.71,220.31,3910.94,Saccade,50.0,39.0,,
3711,143987782,30.11,-21.05,-34.64,-34.18,-21.41,-33.14,5.11,4.55,-0.182,0.0536,0.9818,-0.1761,0.0595,0.9826,0.6063,0.4495,-969.29,284.36,5272.06,Fixation,320.0,26.0,1177.0,516.0
3712,143997773,30.13,-20.91,-34.51,-34.01,-21.63,-33.07,5.08,4.58,-0.1668,0.0442,0.985,-0.1952,0.0667,0.9785,0.6076,0.4512,-890.84,251.02,4788.67,Fixation,320.0,26.0,1177.0,516.0
3713,144007768,30.01,-21.09,-34.56,-34.24,-21.44,-33.11,5.13,4.55,-0.1787,0.048,0.9827,-0.178,0.0574,0.9824,0.6242,0.5358,-52.21,-6.48,241.89,Fixation,320.0,26.0,1177.0,516.0
3714,144017761,30.09,-20.93,-34.48,-34.04,-21.64,-33.05,5.09,4.58,0.1821,-0.0595,-0.9815,0.1654,-0.0475,-0.9851,0.5951,0.4173,107.62,-54.99,-654.89,Fixation,320.0,26.0,1177.0,516.0
3715,144027777,30.0,-21.1,-34.54,-34.26,-21.44,-33.12,5.12,4.55,-0.1857,0.0488,0.9814,-0.1827,0.0622,0.9812,0.6135,0.4681,-192.09,35.93,978.11,Fixation,320.0,26.0,1177.0,516.0
3716,144037772,30.09,-20.94,-34.45,-34.06,-21.64,-33.05,5.06,4.57,-0.1735,0.0454,0.9838,-0.1955,0.0649,0.9785,0.612,0.4615,-281.93,62.36,1454.81,Fixation,320.0,26.0,1177.0,516.0
3717,144047763,30.01,-21.12,-34.51,-34.27,-21.44,-33.11,5.11,4.54,-0.1856,0.0499,0.9814,-0.1823,0.0589,0.9815,0.6106,0.4573,-427.71,104.57,2236.28,Fixation,320.0,26.0,1177.0,516.0
3718,144057760,30.1,-20.95,-34.43,-34.06,-21.64,-33.04,5.06,4.57,-0.1716,0.0429,0.9842,-0.1957,0.0642,0.9785,0.6103,0.4579,-440.47,106.59,2309.47,Fixation,320.0,26.0,1177.0,516.0
3719,144067745,30.01,-21.13,-34.5,-34.28,-21.43,-33.11,5.1,4.52,-0.1856,0.0482,0.9814,-0.1825,0.058,0.9815,0.6111,0.4609,-350.12,79.08,1821.79,Fixation,320.0,26.0,1177.0,516.0
3720,144077736,30.1,-20.96,-34.42,-34.07,-21.64,-33.02,5.04,4.57,-0.1705,0.0394,0.9846,-0.1981,0.0666,0.9779,0.6116,0.4629,-302.88,65.18,1568.65,Fixation,320.0,26.0,1177.0,516.0
3721,144087732,30.02,-21.13,-34.48,-34.29,-21.43,-33.1,5.09,4.51,-0.1848,0.0468,0.9817,-0.1821,0.0588,0.9815,0.6124,0.4684,-216.6,40.45,1113.61,Fixation,320.0,26.0,1177.0,516.0
3722,144097723,30.11,-20.97,-34.4,-34.07,-21.64,-33.0,5.03,4.56,-0.171,0.0405,0.9844,-0.1958,0.0655,0.9785,0.6122,0.4683,-216.3,40.61,1113.23,Fixation,320.0,26.0,1177.0,516.0
3723,144107713,30.03,-21.13,-34.47,-34.3,-21.43,-33.08,5.08,4.5,-0.1852,0.0464,0.9816,-0.1809,0.0582,0.9818,0.6106,0.4626,-325.07,70.94,1698.05,Fixation,320.0,26.0,1177.0,516.0
3724,144117704,30.12,-20.97,-34.38,-34.07,-21.64,-32.99,5.0,4.55,-0.172,0.0383,0.9844,-0.1938,0.0644,0.9789,0.6105,0.4637,-323.24,68.88,1690.65,Fixation,320.0,26.0,1177.0,516.0
3725,144127696,30.03,-21.12,-34.47,-34.3,-21.44,-33.06,5.08,4.48,-0.1837,0.0456,0.9819,-0.1813,0.0565,0.9818,0.6114,0.4691,-229.73,42.41,1190.67,Fixation,320.0,26.0,1177.0,516.0
3726,144137693,30.13,-20.96,-34.38,-34.07,-21.65,-32.96,5.02,4.55,-0.1678,0.0368,0.9851,-0.1964,0.0682,0.9782,0.6123,0.4731,-176.12,28.87,905.46,Fixation,320.0,26.0,1177.0,516.0
3727,144147709,30.04,-21.1,-34.48,-34.3,-21.44,-33.04,5.08,4.48,-0.1822,0.0446,0.9822,-0.1806,0.0573,0.9819,0.6145,0.4863,-119.93,11.79,603.89,Fixation,320.0,26.0,1177.0,516.0
3728,144157703,30.14,-20.94,-34.39,-34.07,-21.65,-32.94,5.0,4.54,-0.1667,0.0316,0.9855,-0.1976,0.0703,0.9778,0.6186,0.5036,-83.03,1.35,403.33,Fixation,320.0,26.0,1177.0,516.0
3729,144167695,30.04,-21.08,-34.5,-34.3,-21.45,-33.02,5.09,4.48,-0.1804,0.0411,0.9827,-0.1786,0.0621,0.982,0.6283,0.5527,-45.87,-8.75,205.52,Fixation,320.0,26.0,1177.0,516.0
3730,144177687,30.15,-20.93,-34.4,-34.07,-21.65,-32.93,5.02,4.53,-0.1664,0.0354,0.9854,-0.1959,0.0694,0.9782,0.6263,0.5396,-51.18,-7.07,233.25,Fixation,320.0,26.0,1177.0,516.0
3731,144187676,30.05,-21.08,-34.5,-34.3,-21.45,-33.01,5.1,4.48,-0.182,0.0431,0.9824,-0.1796,0.0585,0.982,0.6143,0.487,-117.82,11.21,594.57,Fixation,320.0,26.0,1177.0,516.0
3732,144197668,30.15,-20.92,-34.41,-34.07,-21.65,-32.92,5.01,4.53,-0.1681,0.0344,0.9852,-0.1927,0.0648,0.9791,0.6134,0.4866,-122.84,11.95,624.58,Fixation,320.0,26.0,1177.0,516.0
3733,144207663,30.05,-21.07,-34.5,-34.31,-21.44,-33.01,5.1,4.47,-0.1804,0.0424,0.9827,-0.1797,0.0572,0.9821,0.6133,0.4863,-122.71,12.11,624.15,Fixation,320.0,26.0,1177.0,516.0
3734,144217655,30.16,-20.92,-34.41,-34.07,-21.65,-32.92,5.03,4.53,-0.1671,0.0357,0.9853,-0.1932,0.0649,0.979,0.6133,0.4858,-122.73,12.42,624.81,Fixation,320.0,26.0,1177.0,516.0
3735,144227641,30.05,-21.07,-34.51,-34.31,-21.44,-33.01,5.11,4.48,-0.1805,0.0416,0.9827,-0.1799,0.0572,0.982,0.6134,0.4867,-123.06,11.91,625.45,Fixation,320.0,26.0,1177.0,516.0
3736,144237637,30.16,-20.91,-34.42,-34.08,-21.64,-32.91,5.01,4.54,-0.1677,0.033,0.9853,-0.1934,0.0655,0.9789,0.6135,0.487,-123.23,11.79,626.1,Fixation,320.0,26.0,1177.0,516.0
3737,144247626,30.06,-21.07,-34.51,-34.31,-21.44,-33.0,5.1,4.49,-0.1796,0.0428,0.9828,-0.1796,0.0577,0.982,0.613,0.4857,-122.9,12.54,626.8,Fixation,320.0,26.0,1177.0,516.0
3738,144257623,30.16,-20.91,-34.42,-34.08,-21.64,-32.92,5.03,4.56,-0.1663,0.0354,0.9854,-0.1942,0.0661,0.9787,0.6133,0.4852,-123.28,12.88,627.41,Fixation,320.0,26.0,1177.0,516.0
3739,144267609,30.06,-21.06,-34.5,-34.31,-21.44,-33.01,5.11,4.5,-0.1794,0.0424,0.9829,-0.1799,0.0573,0.982,0.613,0.4861,-123.16,12.34,628.08,Fixation,320.0,26.0,1177.0,516.0
3740,144277630,30.22,-20.8,-34.64,-34.09,-21.64,-32.92,5.08,4.56,-0.1608,0.0322,0.9865,-0.1962,0.0664,0.9783,0.6121,0.4866,-122.31,12.04,628.82,Fixation,320.0,26.0,1177.0,516.0
3741,144287626,30.08,-21.02,-34.59,-34.31,-21.43,-33.01,5.13,4.5,-0.1763,0.0409,0.9835,-0.1811,0.0576,0.9818,0.6123,0.4861,-124.7,12.56,640.21,Fixation,320.0,26.0,1177.0,516.0
3742,144297618,30.23,-20.77,-34.69,-34.09,-21.63,-32.92,5.11,4.57,-0.162,0.033,0.9862,-0.1977,0.0667,0.978,0.613,0.486,-123.16,12.41,628.24,Fixation,320.0,26.0,1177.0,516.0
3743,144307608,30.09,-21.01,-34.6,-34.27,-21.37,-33.01,5.15,4.56,-0.1797,0.0443,0.9827,-0.176,0.0645,0.9823,0.6131,0.4863,-105.98,10.51,539.97,Saccade,20.0,40.0,,
3744,144317599,30.22,-20.71,-34.61,-34.05,-21.48,-33.03,5.05,4.6,-0.165,0.1003,0.9812,-0.1746,0.108,0.9787,0.6043,0.4091,-223.6,114.77,1245.51,Saccade,20.0,40.0,,
3745,144327590,30.19,-21.0,-34.38,-34.22,-21.18,-33.08,5.11,4.59,-0.1701,0.1241,0.9776,-0.1628,0.1209,0.9792,0.5999,0.3766,-1182.81,847.8,6905.7,Fixation,260.0,27.0,1153.0,385.0
3746,144337587,30.19,-20.7,-34.35,-33.92,-21.41,-32.86,5.04,4.61,-0.1502,0.1187,0.9815,-0.1833,0.1419,0.9728,0.6003,0.3677,-1378.34,1054.42,8033.52,Fixation,260.0,27.0,1153.0,385.0
3747,144347571,30.16,-20.93,-34.3,-34.17,-21.18,-32.96,5.1,4.58,-0.1725,0.1342,0.9758,-0.1655,0.1371,0.9766,0.6019,0.3619,-1313.34,1031.67,7542.06,Fixation,260.0,27.0,1153.0,385.0
3748,144357566,30.22,-20.64,-34.41,-33.91,-21.42,-32.82,5.06,4.62,-0.1527,0.1232,0.9806,-0.1873,0.1543,0.9701,0.6026,0.3582,-1508.61,1209.01,8612.17,Fixation,260.0,27.0,1153.0,385.0
3749,144367559,30.19,-20.93,-34.29,-34.17,-21.19,-32.93,5.1,4.58,-0.1716,0.1394,0.9753,-0.1684,0.142,0.9754,0.6025,0.3556,-2050.0,1673.89,11719.08,Fixation,260.0,27.0,1153.0,385.0
3750,144377552,30.24,-20.64,-34.39,-33.92,-21.42,-32.81,5.05,4.63,-0.1499,0.1243,0.9809,-0.1907,0.1583,0.9688,0.6027,0.3549,-1887.19,1543.66,10760.38,Fixation,260.0,27.0,1153.0,385.0
3751,144387541,30.2,-20.94,-34.27,-34.18,-21.18,-32.93,5.09,4.58,-0.1703,0.1398,0.9754,-0.1684,0.1434,0.9752,0.6023,0.3555,-1266.79,1036.47,7252.07,Fixation,260.0,27.0,1153.0,385.0
3752,144397531,30.25,-20.65,-34.38,-33.98,-21.4,-32.85,5.03,4.63,-0.1532,0.1268,0.98,-0.1816,0.1573,0.9707,0.6011,0.355,-1223.03,1015.3,7082.89,Fixation,260.0,27.0,1153.0,385.0
3753,144407526,30.21,-20.94,-34.26,-34.2,-21.17,-32.95,5.09,4.59,-0.169,0.1405,0.9755,-0.1638,0.1421,0.9762,0.6003,0.355,-1870.26,1565.57,10923.23,Fixation,260.0,27.0,1153.0,385.0
3754,144417549,30.25,-20.64,-34.39,-33.98,-21.41,-32.82,5.03,4.63,-0.1518,0.126,0.9803,-0.1786,0.1547,0.9717,0.5995,0.356,-1871.11,1567.02,11007.96,Fixation,260.0,27.0,1153.0,385.0
3755,144427534,30.21,-20.94,-34.27,-34.21,-21.18,-32.94,5.09,4.59,-0.1684,0.1402,0.9757,-0.1621,0.1405,0.9767,0.5996,0.3562,-1633.65,1364.43,9603.55,Fixation,260.0,27.0,1153.0,385.0
3756,144437530,30.26,-20.64,-34.4,-33.98,-21.42,-32.8,5.03,4.65,-0.153,0.1278,0.9799,-0.1809,0.1563,0.971,0.6007,0.3542,-1742.74,1460.44,10136.68,Fixation,260.0,27.0,1153.0,385.0
3757,144447522,30.22,-20.94,-34.26,-34.22,-21.17,-32.94,5.09,4.6,-0.1684,0.1424,0.9754,-0.1647,0.1419,0.9761,0.6002,0.3535,-2710.39,2290.85,15834.54,Fixation,260.0,27.0,1153.0,385.0
3758,144457519,30.27,-20.64,-34.4,-33.98,-21.42,-32.79,5.03,4.65,-0.152,0.1277,0.9801,-0.1813,0.1562,0.971,0.6003,0.3536,-3010.34,2541.54,17576.11,Fixation,260.0,27.0,1153.0,385.0
3759,144467503,30.23,-20.94,-34.27,-34.22,-21.16,-32.95,5.09,4.61,-0.1683,0.1414,0.9755,-0.1649,0.1421,0.976,0.6003,0.3539,-2978.63,2511.04,17399.65,Fixation,260.0,27.0,1153.0,385.0
3760,144477495,30.28,-20.63,-34.41,-33.97,-21.42,-32.79,5.03,4.65,-0.151,0.1272,0.9803,-0.182,0.1562,0.9708,0.6002,0.3538,-3298.96,2785.56,19285.08,Fixation,260.0,27.0,1153.0,385.0
3761,144487490,30.23,-20.94,-34.27,-34.22,-21.16,-32.94,5.1,4.62,-0.1675,0.1419,0.9756,-0.1654,0.141,0.9761,0.6001,0.354,-3989.02,3367.21,23343.94,Fixation,260.0,27.0,1153.0,385.0
3762,144497481,30.29,-20.63,-34.43,-33.96,-21.43,-32.76,5.04,4.65,-0.1505,0.1272,0.9804,-0.1824,0.1542,0.971,0.6001,0.3547,-4331.11,3637.44,25338.53,Fixation,260.0,27.0,1153.0,385.0
3763,144507471,30.24,-20.94,-34.28,-34.22,-21.17,-32.93,5.1,4.62,-0.1667,0.1391,0.9762,-0.1623,0.138,0.977,0.5989,0.3577,-2201.74,1831.96,13025.88,Fixation,260.0,27.0,1153.0,385.0
3764,144517494,30.29,-20.64,-34.4,-33.96,-21.43,-32.76,5.04,4.65,-0.1572,0.1318,0.9787,-0.1816,0.1531,0.9714,0.6019,0.3526,-6419.83,5374.48,36908.88,Fixation,260.0,27.0,1153.0,385.0
3765,144527484,30.25,-20.94,-34.26,-34.22,-21.17,-32.93,5.1,4.63,-0.1685,0.1412,0.9756,-0.1678,0.1411,0.9757,0.601,0.3538,-16384.84,13731.21,95029.29,Fixation,260.0,27.0,1153.0,385.0
3766,144537481,30.29,-20.65,-34.37,-33.97,-21.43,-32.76,5.03,4.65,-0.1506,0.1256,0.9806,-0.1818,0.153,0.9714,0.5997,0.3557,-18147.58,15186.19,106504.4,Fixation,260.0,27.0,1153.0,385.0
3767,144547466,30.25,-20.95,-34.25,-34.22,-21.17,-32.93,5.1,4.63,-0.1658,0.1375,0.9765,-0.164,0.1387,0.9767,0.599,0.3577,-4066.75,3382.75,24040.44,Fixation,260.0,27.0,1153.0,385.0
3768,144557461,30.29,-20.67,-34.34,-33.97,-21.43,-32.76,5.03,4.65,-0.1455,0.1204,0.982,-0.1951,0.1649,0.9668,0.6027,0.3529,-2743.78,2276.18,15657.0,Fixation,260.0,27.0,1153.0,385.0
3769,144567453,30.25,-20.96,-34.23,-34.23,-21.17,-32.93,5.1,4.64,-0.1695,0.1407,0.9754,-0.168,0.1407,0.9757,0.6014,0.3545,-6889.72,5719.88,39777.21,Fixation,260.0,27.0,1153.0,385.0
3770,144577445,30.29,-20.68,-34.32,-33.98,-21.42,-32.77,5.02,4.66,-0.1525,0.1246,0.9804,-0.1841,0.1527,0.971,0.6011,0.3566,-8526.11,7001.78,49379.03,Fixation,260.0,27.0,1153.0,385.0
3771,144587435,30.33,-20.82,-34.36,-34.11,-21.03,-32.97,4.98,4.56,-0.1531,0.1486,0.977,-0.1565,0.1697,0.973,0.5933,0.334,-7163.77,7341.12,45076.65,Saccade,40.0,41.0,,
3772,144597425,30.54,-20.5,-34.36,-33.69,-21.07,-32.9,4.85,4.58,-0.0788,0.194,0.9778,-0.149,0.2083,0.9666,0.5693,0.2868,-5272.44,9285.47,44953.9,Saccade,40.0,41.0,,
3773,144607420,30.74,-20.66,-34.37,-33.71,-20.69,-33.01,4.99,4.61,-0.0274,0.2629,0.9644,-0.0512,0.2421,0.9689,0.5248,0.2271,-2076.0,13305.14,50980.88,Saccade,40.0,41.0,,
3774,144617445,30.89,-20.27,-34.44,-33.28,-20.89,-32.77,5.02,4.6,0.0227,0.2848,0.9583,-0.0164,0.2627,0.9647,0.4992,0.201,118.36,10382.04,36507.95,Saccade,40.0,41.0,,
3775,144627429,31.02,-20.41,-34.52,-33.41,-20.57,-32.93,5.14,4.7,0.05,0.2955,0.954,0.0509,0.2919,0.9551,0.47,0.1777,193.15,1112.08,3647.54,Fixation,160.0,28.0,940.0,201.0
3776,144637425,31.04,-20.18,-34.47,-33.16,-20.83,-32.75,5.08,4.68,0.001,-0.2682,-0.9634,-0.0022,-0.269,-0.9631,0.5005,0.2045,-3.94,-1361.99,-4845.26,Fixation,160.0,28.0,940.0,201.0
3777,144647416,31.09,-20.41,-34.48,-33.37,-20.55,-32.92,5.22,4.74,0.02,0.3235,0.946,0.0218,0.2806,0.9596,0.4888,0.1863,10.65,150.09,504.18,Fixation,160.0,28.0,940.0,201.0
3778,144657412,31.09,-20.18,-34.44,-33.14,-20.83,-32.74,5.1,4.68,0.0345,0.3073,0.951,0.0071,0.2994,0.9541,0.4887,0.185,10.75,150.89,504.79,Fixation,160.0,28.0,940.0,201.0
3779,144667397,31.12,-20.42,-34.46,-33.37,-20.55,-32.91,5.22,4.74,0.0193,0.3257,0.9453,0.0223,0.2826,0.959,0.4889,0.1836,10.64,151.77,505.39,Fixation,160.0,28.0,940.0,201.0
3780,144677389,31.11,-20.18,-34.43,-33.15,-20.83,-32.73,5.09,4.68,0.0338,0.3086,0.9506,0.0063,0.3021,0.9533,0.4892,0.1824,10.35,152.52,506.03,Fixation,160.0,28.0,940.0,201.0
3781,144687384,31.14,-20.43,-34.44,-33.37,-20.55,-32.9,5.22,4.73,0.0188,0.3275,0.9447,0.0222,0.2841,0.9585,0.4891,0.1815,10.52,153.17,506.67,Fixation,160.0,28.0,940.0,201.0
3782,144697377,31.13,-20.18,-34.42,-33.15,-20.84,-32.71,5.09,4.68,0.0342,0.3074,0.9509,0.0069,0.3031,0.9529,0.4889,0.1824,10.7,152.99,507.61,Fixation,160.0,28.0,940.0,201.0
3783,144707366,31.15,-20.43,-34.43,-33.38,-20.56,-32.89,5.19,4.73,0.019,0.3231,0.9462,0.022,0.285,0.9583,0.489,0.1837,10.55,152.68,508.61,Fixation,160.0,28.0,940.0,201.0
3784,144717357,31.14,-20.18,-34.42,-33.15,-20.84,-32.7,5.07,4.68,0.0333,0.3045,0.9519,0.0062,0.305,0.9523,0.4894,0.1831,10.28,153.2,509.32,Fixation,160.0,28.0,940.0,201.0
3785,144727348,31.16,-20.44,-34.4,-33.39,-20.56,-32.88,5.19,4.72,0.019,0.3263,0.9451,0.0204,0.2834,0.9588,0.4896,0.1826,10.14,153.66,510.04,Fixation,160.0,28.0,940.0,201.0
3786,144737345,31.16,-20.19,-34.4,-33.16,-20.85,-32.68,5.06,4.66,0.0327,0.3043,0.952,0.0067,0.3037,0.9528,0.4894,0.1841,10.28,153.25,511.05,Fixation,160.0,28.0,940.0,201.0
3787,144747329,31.18,-20.44,-34.39,-33.4,-20.56,-32.86,5.16,4.7,0.0182,0.319,0.9476,0.021,0.2851,0.9583,0.4896,0.1863,10.1,152.54,512.19,Fixation,160.0,28.0,940.0,201.0
3788,144757325,31.17,-20.19,-34.4,-33.17,-20.85,-32.66,5.05,4.66,0.0329,0.2993,0.9536,0.0053,0.3039,0.9527,0.4897,0.1871,9.99,152.42,513.12,Fixation,160.0,28.0,940.0,201.0
3789,144767348,31.19,-20.44,-34.39,-33.41,-20.56,-32.85,5.14,4.68,0.0183,0.3176,0.9481,0.0206,0.2842,0.9586,0.4897,0.1877,10.05,152.37,514.02,Fixation,160.0,28.0,940.0,201.0
3790,144777340,31.18,-20.19,-34.39,-33.18,-20.86,-32.65,5.04,4.65,0.0348,0.298,0.9539,0.0074,0.3015,0.9534,0.4884,0.1893,11.16,151.87,515.12,Fixation,160.0,28.0,940.0,201.0
3791,144787329,31.21,-20.53,-34.35,-33.41,-20.7,-32.72,5.03,4.63,0.0213,0.2929,0.9559,0.0192,0.276,0.961,0.4889,0.209,10.56,143.31,518.74,Saccade,40.0,42.0,,
3792,144797320,31.19,-20.45,-34.34,-33.12,-21.09,-32.56,4.95,4.49,0.0428,0.2455,0.9685,-0.0189,0.2541,0.967,0.4935,0.2529,5.91,123.37,525.07,Saccade,40.0,42.0,,
3793,144807315,31.2,-20.95,-34.16,-33.35,-21.08,-32.54,4.93,4.48,0.0299,0.2054,0.9782,0.0133,0.1936,0.981,0.4865,0.3137,11.42,94.26,532.54,Saccade,40.0,42.0,,
3794,144817308,31.14,-20.77,-34.27,-33.1,-21.35,-32.51,4.86,4.57,0.0449,0.1663,0.985,0.0144,0.1598,0.987,0.4807,0.3562,16.19,73.29,537.17,Saccade,40.0,42.0,,
3795,144827293,31.16,-21.07,-34.25,-33.33,-21.19,-32.58,4.89,4.5,0.0328,0.166,0.9856,0.0315,0.1413,0.9895,0.4788,0.3873,10.61,34.92,326.89,Fixation,440.0,29.0,928.0,425.0
3796,144837288,31.13,-20.84,-34.28,-33.11,-21.39,-32.54,4.84,4.61,0.0389,0.1456,0.9886,0.0184,0.1483,0.9888,0.4811,0.3709,17.92,75.72,618.0,Fixation,440.0,29.0,928.0,425.0
3797,144847278,31.16,-21.1,-34.24,-33.34,-21.21,-32.58,4.84,4.52,0.0273,0.1476,0.9887,0.0299,0.1375,0.9901,0.4814,0.3603,41.14,189.21,1426.95,Fixation,440.0,29.0,928.0,425.0
3798,144857275,31.14,-20.86,-34.26,-33.11,-21.4,-32.54,4.81,4.5,0.0394,0.1416,0.9891,0.0192,0.1401,0.9899,0.4809,0.3611,45.87,203.99,1548.24,Fixation,440.0,29.0,928.0,425.0
3799,144867292,31.17,-21.12,-34.2,-33.35,-21.22,-32.58,4.84,4.47,0.0286,0.1496,0.9883,0.0291,0.1316,0.9909,0.4812,0.3618,43.7,197.26,1503.86,Fixation,440.0,29.0,928.0,425.0
3800,144877282,31.15,-20.86,-34.24,-33.13,-21.4,-32.55,4.81,4.46,0.0393,0.1411,0.9892,0.0167,0.1392,0.9901,0.4817,0.3623,42.52,196.58,1504.25,Fixation,440.0,29.0,928.0,425.0
